n_amenageur;n_operateur;n_enseigne;id_station;n_station;ad_station;code_insee;Xlongitude;Ylatitude;nbre_pdc;id_pdc;puiss_max;type_prise;acces_recharge;accessibilite;observations;date_maj
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47057*001;CASTILLONNES - Place Jasmin;Place Jasmin 47330 CASTILLONNES;47057;0,59138889;44,6516667;2;FR*S47*E47057*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47069*001;COLAYRAC - Place De La Mairie;Place De La Mairie 47450 COLAYRAC;47069;0,554053;44,22178;2;FR*S47*E47069*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47069*001;COLAYRAC - Place De La Mairie;Place De La Mairie 47450 COLAYRAC;47069;0,554053;44,22178;2;FR*S47*E47069*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47078*001;DAMAZAN - Salle Des Fêtes;Salle Des Fêtes 47160 DAMAZAN;47078;0,274231;44,291207;2;FR*S47*E47078*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47078*001;DAMAZAN - Salle Des Fêtes;Salle Des Fêtes 47160 DAMAZAN;47078;0,274231;44,291207;2;FR*S47*E47078*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47309*001;TOMBEBOEUF - Place Du Basket;Place Du Basket 47380 TOMBEBOEUF;47309;0,451676;44,505327;2;FR*S47*E47309*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47309*001;TOMBEBOEUF - Place Du Basket;Place Du Basket 47380 TOMBEBOEUF;47309;0,451676;44,505327;2;FR*S47*E47309*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47169*001;MOIRAX - Place Du Bruilhois;Place Du Bruilhois 47310 MOIRAX;47169;0,609229;44,141378;2;FR*S47*E47169*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47169*001;MOIRAX - Place Du Bruilhois;Place Du Bruilhois 47310 MOIRAX;47169;0,609229;44,141378;2;FR*S47*E47169*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47031*004;BOE - Rue Rigoulet;Rue Rigoulet 47550 BOE;47031;0,6303479;44,179936;2;FR*S47*E47031*004*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47031*004;BOE - Rue Rigoulet;Rue Rigoulet 47550 BOE;47031;0,6303479;44,179936;2;FR*S47*E47031*004*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47157*008;MARMANDE - La Gravette;La Gravette 47200 MARMANDE;47157;0,177198;44,50094;2;FR*S47*E47157*008*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47157*008;MARMANDE - La Gravette;La Gravette 47200 MARMANDE;47157;0,177198;44,50094;2;FR*S47*E47157*008*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47001*002;AGEN - Monseigneur Pouzet - côté Carnot;Monseigneur Prouzet - côté Carnot 47000 AGEN;47001;0,619894;44,206849;2;FR*S47*E47001*002*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47001*002;AGEN - Monseigneur Pouzet - côté Carnot;Monseigneur Prouzet - côté Carnot 47000 AGEN;47001;0,619894;44,206849;2;FR*S47*E47001*002*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47246*001;SAINT-HILAIRE DE LUSIGNAN - Place De La Mairie;Place De La Mairie 47450 SAINT-HILAIRE DE LUSIGNAN;47246;0,513095;44,225597;2;FR*S47*E47246*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47246*001;SAINT-HILAIRE DE LUSIGNAN - Place De La Mairie;Place De La Mairie 47450 SAINT-HILAIRE DE LUSIGNAN;47246;0,513095;44,225597;2;FR*S47*E47246*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47201*001;LE PASSAGE - Rue Anatole France;Rue Anatole France 47520 LE PASSAGE;47201;0,5974;44,190452;2;FR*S47*E47201*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47201*001;LE PASSAGE - Rue Anatole France;Rue Anatole France 47520 LE PASSAGE;47201;0,5974;44,190452;2;FR*S47*E47201*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47032*002;BON ENCONTRE - Square Bir Hakeim;Square Bir Hakeim 47240 BON ENCONTRE;47032;0,669306;44,186966;2;FR*S47*E47032*002*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47032*002;BON ENCONTRE - Square Bir Hakeim;Square Bir Hakeim 47240 BON ENCONTRE;47032;0,669306;44,186966;2;FR*S47*E47032*002*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47323*002;VILLENEUVE SUR LOT - Parking De La Poste;Parking De La Poste 47300 VILLENEUVE SUR LOT;47323;0,707673;44,405212;2;FR*S47*E47323*002*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47323*002;VILLENEUVE SUR LOT - Parking De La Poste;Parking De La Poste 47300 VILLENEUVE SUR LOT;47323;0,707673;44,405212;2;FR*S47*E47323*002*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47001*007;AGEN - Général De Gaulle - Contrepoint;Général De Gaulle - Contrepoint 47000 AGEN;47001;0,611634;44,203403;2;FR*S47*E47001*007*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47001*007;AGEN - Général De Gaulle - Contrepoint;Général De Gaulle - Contrepoint 47000 AGEN;47001;0,611634;44,203403;2;FR*S47*E47001*007*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47324*002;VILLEREAL - Parking Atelier Technique;Parking Atelier Technique 47210 VILLEREAL;47324;0,74555556;44,6383333;2;FR*S47*E47324*002*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47324*002;VILLEREAL - Parking Atelier Technique;Parking Atelier Technique 47210 VILLEREAL;47324;0,74555556;44,6383333;2;FR*S47*E47324*002*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47049*002;CASSENEUIL - Chemin De Pascalet;Chemin De Pascalet 47440 CASSENEUIL;47049;0,621467;44,442344;2;FR*S47*E47049*002*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47049*002;CASSENEUIL - Chemin De Pascalet;Chemin De Pascalet 47440 CASSENEUIL;47049;0,621467;44,442344;2;FR*S47*E47049*002*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47233*002;SAINTE BAZEILLE - Place Docteur Belot - Gauche;Place Docteur Belot 47180 SAINTE BAZEILLE;47233;0,095533;44,530373;2;FR*S47*E47233*002*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47233*002;SAINTE BAZEILLE - Place Docteur Belot - Gauche;Place Docteur Belot 47180 SAINTE BAZEILLE;47233;0,095533;44,530373;2;FR*S47*E47233*002*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47052*002;CASTELJALOUX - Place José Bes;Place José Bes 47700 CASTELJALOUX;47052;0,088177;44,313192;2;FR*S47*E47052*002*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47052*002;CASTELJALOUX - Place José Bes;Place José Bes 47700 CASTELJALOUX;47052;0,088177;44,313192;2;FR*S47*E47052*002*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47110*001;GONTAUD DE NOGARET - Rue Des Docteurs De Samondes;Rue Des Docteurs De Samondes 47400 GONTAUD DE NOGARET;47110;0,293672;44,455634;2;FR*S47*E47110*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47110*001;GONTAUD DE NOGARET - Rue Des Docteurs De Samondes;Rue Des Docteurs De Samondes 47400 GONTAUD DE NOGARET;47110;0,293672;44,455634;2;FR*S47*E47110*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47001*005;AGEN - Place Fallières;Place Fallières 47000 AGEN;47001;0,616936;44,199536;2;FR*S47*E47001*005*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47001*005;AGEN - Place Fallières;Place Fallières 47000 AGEN;47001;0,616936;44,199536;2;FR*S47*E47001*005*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47195*005;NÉRAC - Le Pin;Le Pin 47600 NERAC;47195;0,33349757;44,13788936;2;FR*S47*E47195*005*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47195*005;NÉRAC - Le Pin;Le Pin 47600 NERAC;47195;0,33349757;44,13788936;2;FR*S47*E47195*005*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47031*002;BOE - Dojo;Dojo 47550 BOE;47031;0,65555556;44,1708333;2;FR*S47*E47031*002*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47031*002;BOE - Dojo;Dojo 47550 BOE;47031;0,65555556;44,1708333;2;FR*S47*E47031*002*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47285*001;SAMAZAN - Parking Parcelle Eaux Pluviale;Parking Parcelle Eaux Pluviale 47250 SAMAZAN;47285;0,13091807;44,4352158;2;FR*S47*E47285*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47285*001;SAMAZAN - Parking Parcelle Eaux Pluviale;Parking Parcelle Eaux Pluviale 47250 SAMAZAN;47285;0,13091807;44,4352158;2;FR*S47*E47285*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47052*001;CASTELJALOUX - Place De L'église;Place De L'église 47700 CASTELJALOUX;47052;0,090439;44,313464;2;FR*S47*E47052*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47052*001;CASTELJALOUX - Place De L'église;Place De L'église 47700 CASTELJALOUX;47052;0,090439;44,313464;2;FR*S47*E47052*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47185*001;MONTAYRAL - Place Pierre Caumont;Place Pierre Caumont 47500 MONTAYRAL;47185;0,98584215;44,480385;2;FR*S47*E47185*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47185*001;MONTAYRAL - Place Pierre Caumont;Place Pierre Caumont 47500 MONTAYRAL;47185;0,98584215;44,480385;2;FR*S47*E47185*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47165*001;MEILHAN SUR GARONNE - Place De L'Hotel De Ville;Place De L'Hotel De Ville 47180 MEILHAN SUR GARONNE;47165;0,03222222;44,5191667;2;FR*S47*E47165*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47165*001;MEILHAN SUR GARONNE - Place De L'Hotel De Ville;Place De L'Hotel De Ville 47180 MEILHAN SUR GARONNE;47165;0,03222222;44,5191667;2;FR*S47*E47165*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47238*002;SAINTE COLOMBE EN BRUILHOIS - Carrere De Brax;Carrere De Brax 47310 SAINTE COLOMBE EN BRUILHOIS;47238;0,5424538;44,1944117;2;FR*S47*E47238*002*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47238*002;SAINTE COLOMBE EN BRUILHOIS - Carrere De Brax;Carrere De Brax 47310 SAINTE COLOMBE EN BRUILHOIS;47238;0,5424538;44,1944117;2;FR*S47*E47238*002*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47034*001;BOUGLON - Parking Aire De Repos;Parking Aire De Repos 47250 BOUGLON;47034;0,1029085;44,3859298;2;FR*S47*E47034*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47034*001;BOUGLON - Parking Aire De Repos;Parking Aire De Repos 47250 BOUGLON;47034;0,1029085;44,3859298;2;FR*S47*E47034*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47101*001;FOURQUES SUR GARONNE - Bourg;Bourg 47200 FOURQUES SUR GARONNE;47101;0,15944444;44,4486111;2;FR*S47*E47101*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47101*001;FOURQUES SUR GARONNE - Bourg;Bourg 47200 FOURQUES SUR GARONNE;47101;0,15944444;44,4486111;2;FR*S47*E47101*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47252*001;SAINTE LIVRADE SUR LOT - Parking Gendarmerie;Parking Gendarmerie 47110 SAINTE LIVRADE SUR LOT;47252;0,586944;44,400085;2;FR*S47*E47252*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47252*001;SAINTE LIVRADE SUR LOT - Parking Gendarmerie;Parking Gendarmerie 47110 SAINTE LIVRADE SUR LOT;47252;0,586944;44,400085;2;FR*S47*E47252*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47310*001;TONNEINS - Rue Ducourneau;Rue Ducourneau 47400 TONNEINS;47310;0,30878;44,391033;2;FR*S47*E47310*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47310*001;TONNEINS - Rue Ducourneau;Rue Ducourneau 47400 TONNEINS;47310;0,30878;44,391033;2;FR*S47*E47310*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47195*004;NÉRAC - Médiathèque - Droite;Médiathèque - Droite 47600 NÉRAC;47195;0,34265;44,13497504;2;FR*S47*E47195*004*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47195*004;NÉRAC - Médiathèque - Droite;Médiathèque - Droite 47600 NÉRAC;47195;0,34265;44,13497504;2;FR*S47*E47195*004*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47175*002;MONFLANQUIN - Abattoir;Abattoir 47150 MONFLANQUIN;47175;0,760762;44,527365;2;FR*S47*E47175*002*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47175*002;MONFLANQUIN - Abattoir;Abattoir 47150 MONFLANQUIN;47175;0,760762;44,527365;2;FR*S47*E47175*002*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47157*003;MARMANDE - Place De La Couronne;Place De La Couronne 47200 MARMANDE;47157;0,16916667;44,5016667;2;FR*S47*E47157*003*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47157*003;MARMANDE - Place De La Couronne;Place De La Couronne 47200 MARMANDE;47157;0,16916667;44,5016667;2;FR*S47*E47157*003*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47001*008;AGEN - Rue De Sevin;Rue De Sevin 47000 AGEN;47001;0,616868;44,191931;2;FR*S47*E47001*008*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47001*008;AGEN - Rue De Sevin;Rue De Sevin 47000 AGEN;47001;0,616868;44,191931;2;FR*S47*E47001*008*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47157*007;MARMANDE - Parking Piscine;Parking Piscine 47200 MARMANDE;47157;0,15449;44,507634;2;FR*S47*E47157*007*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47157*007;MARMANDE - Parking Piscine;Parking Piscine 47200 MARMANDE;47157;0,15449;44,507634;2;FR*S47*E47157*007*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47215*002;PUJOLS - Parking Piscine Malbentre;Parking Piscine Malbentre 47300 PUJOLS;47215;0,6886499;44,3946815;2;FR*S47*E47215*002*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47215*002;PUJOLS - Parking Piscine Malbentre;Parking Piscine Malbentre 47300 PUJOLS;47215;0,6886499;44,3946815;2;FR*S47*E47215*002*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47032*001;BON ENCONTRE - Mascaron Basilique;Mascaron Basilique 47240 BON ENCONTRE;47032;0,67219;44,186228;2;FR*S47*E47032*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47032*001;BON ENCONTRE - Mascaron Basilique;Mascaron Basilique 47240 BON ENCONTRE;47032;0,67219;44,186228;2;FR*S47*E47032*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47031*001;BOE - Chemin Des Écoliers;Chemin Des Écoliers 47550 BOE;47031;0,66388889;44,1813889;2;FR*S47*E47031*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47031*001;BOE - Chemin Des Écoliers;Chemin Des Écoliers 47550 BOE;47031;0,66388889;44,1813889;2;FR*S47*E47031*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47280*001;SAINTE SYLVESTRE SUR LOT - Parking Place Du Lot;Parking Place Du Lot 47140 SAINTE SYLVESTRE SUR LOT;47280;0,805496;44,396168;2;FR*S47*E47280*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47280*001;SAINTE SYLVESTRE SUR LOT - Parking Place Du Lot;Parking Place Du Lot 47140 SAINTE SYLVESTRE SUR LOT;47280;0,805496;44,396168;2;FR*S47*E47280*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47025*001;BEAUVILLE - Place Carré;Place Carré 47470 BEAUVILLE;47025;0,882228;44,277364;2;FR*S47*E47025*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEE 47;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S47*P47025*001;BEAUVILLE - Place Carré;Place Carré 47470 BEAUVILLE;47025;0,882228;44,277364;2;FR*S47*E47025*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
